"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"42101","1","101","72","0","2017","3","","Philadelphia County, Pennsylvania","Federal Government","101 Goods-producing","County, by Domain -- by ownership sector","All establishment sizes",1,428,426,424,8785128,0,0,1586,"",2.43,1.79,1.78,1.77,1.55,0.00,0.00,0.87,"",0,0.0,-16,-3.6,-14,-3.2,-18,-4.1,-348197,-3.8,0,0.0,0,0.0,-4,-0.3
"42101","1","101","72","0","2017","4","","Philadelphia County, Pennsylvania","Federal Government","101 Goods-producing","County, by Domain -- by ownership sector","All establishment sizes",1,419,447,411,7747207,0,0,1400,"",2.47,1.75,1.89,1.74,1.31,0.00,0.00,0.73,"",0,0.0,-24,-5.4,-22,-4.7,-30,-6.8,-191512,-2.4,0,0.0,0,0.0,46,3.4
"42101","1","1013","73","0","2017","1","","Philadelphia County, Pennsylvania","Federal Government","1013 Manufacturing","County, by Supersector -- by ownership sector","All establishment sizes",1,439,433,432,8936054,0,0,1581,"",6.06,1.98,1.96,1.96,1.78,0.00,0.00,0.90,"",0,0.0,-17,-3.7,-22,-4.8,-19,-4.2,-138037,-1.5,0,0.0,0,0.0,44,2.9
"42101","1","1013","73","0","2017","2","","Philadelphia County, Pennsylvania","Federal Government","1013 Manufacturing","County, by Supersector -- by ownership sector","All establishment sizes",1,428,429,428,7234729,0,0,1299,"",6.16,1.94,1.96,1.97,1.33,0.00,0.00,0.68,"",0,0.0,-22,-4.9,-23,-5.1,-14,-3.2,-292451,-3.9,0,0.0,0,0.0,7,0.5
"42101","1","1013","73","0","2017","3","","Philadelphia County, Pennsylvania","Federal Government","1013 Manufacturing","County, by Supersector -- by ownership sector","All establishment sizes",1,428,426,424,8785128,0,0,1586,"",6.23,1.94,1.93,1.91,1.69,0.00,0.00,0.87,"",0,0.0,-16,-3.6,-14,-3.2,-18,-4.1,-348197,-3.8,0,0.0,0,0.0,-4,-0.3
"42101","1","1013","73","0","2017","4","","Philadelphia County, Pennsylvania","Federal Government","1013 Manufacturing","County, by Supersector -- by ownership sector","All establishment sizes",1,419,447,411,7747207,0,0,1400,"",6.27,1.88,2.00,1.83,1.37,0.00,0.00,0.72,"",0,0.0,-24,-5.4,-22,-4.7,-30,-6.8,-191512,-2.4,0,0.0,0,0.0,46,3.4
"42101","1","102","72","0","2017","1","","Philadelphia County, Pennsylvania","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",147,29523,29478,29437,605546746,0,0,1580,"",0.69,2.28,2.28,2.29,2.05,0.00,0.00,0.90,"",-4,-2.6,429,1.5,424,1.5,254,0.9,21294233,3.6,0,0.0,0,0.0,36,2.3
"42101","1","102","72","0","2017","2","","Philadelphia County, Pennsylvania","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",147,29393,29411,29403,614761935,0,0,1608,"",0.70,2.29,2.29,2.30,2.10,0.00,0.00,0.92,"",-4,-2.6,188,0.6,170,0.6,45,0.2,67319395,12.3,0,0.0,0,0.0,169,11.7
"42101","1","102","72","0","2017","3","","Philadelphia County, Pennsylvania","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",147,29559,29417,29318,604179434,0,0,1579,"",0.71,2.29,2.29,2.27,1.97,0.00,0.00,0.86,"",-3,-2.0,89,0.3,53,0.2,-124,-0.4,-35114560,-5.5,0,0.0,0,0.0,-92,-5.5
"42101","1","102","72","0","2017","4","","Philadelphia County, Pennsylvania","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",147,28907,28842,29273,628937636,0,0,1668,"",0.71,2.24,2.24,2.26,2.03,0.00,0.00,0.91,"",-3,-2.0,-287,-1.0,-326,-1.1,-611,-2.0,16307797,2.7,0,0.0,0,0.0,66,4.1
"42101","1","1021","73","0","2017","1","","Philadelphia County, Pennsylvania","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",43,4979,4964,4978,78702282,0,0,1217,"",0.40,1.55,1.54,1.55,1.54,0.00,0.00,0.99,"",0,0.0,8,0.2,-47,-0.9,-36,-0.7,-13519,0.0,0,0.0,0,0.0,6,0.5
"42101","1","1021","73","0","2017","2","","Philadelphia County, Pennsylvania","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",43,4917,4899,4843,86898597,0,0,1368,"",0.41,1.54,1.53,1.53,1.54,0.00,0.00,1.00,"",0,0.0,-99,-2.0,-106,-2.1,-158,-3.2,11518304,15.3,0,0.0,0,0.0,210,18.1
"42101","1","1021","73","0","2017","3","","Philadelphia County, Pennsylvania","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",43,4955,4763,4773,74450010,0,0,1186,"",0.41,1.55,1.51,1.50,1.42,0.00,0.00,0.94,"",0,0.0,-75,-1.5,-185,-3.7,-202,-4.1,-13025122,-14.9,0,0.0,0,0.0,-164,-12.1
"42101","1","1021","73","0","2017","4","","Philadelphia County, Pennsylvania","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",43,4818,4804,5042,94266879,0,0,1483,"",0.41,1.50,1.50,1.53,1.51,0.00,0.00,1.00,"",0,0.0,-157,-3.2,-134,-2.7,-218,-4.1,-3004255,-3.1,0,0.0,0,0.0,4,0.3
"42101","1","1022","73","0","2017","1","","Philadelphia County, Pennsylvania","Federal Government","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",1,3,3,3,87014,0,0,2231,"",2.23,0.10,0.10,0.10,0.12,0.00,0.00,1.23,"",0,0.0,1,50.0,1,50.0,1,50.0,26955,44.9,0,0.0,0,0.0,-79,-3.4
"42101","1","1022","73","0","2017","2","","Philadelphia County, Pennsylvania","Federal Government","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",1,3,3,4,102926,0,0,2375,"",2.28,0.10,0.10,0.13,0.16,0.00,0.00,1.49,"",0,0.0,0,0.0,0,0.0,1,33.3,29805,40.8,0,0.0,0,0.0,500,26.7
"42101","1","1022","73","0","2017","3","","Philadelphia County, Pennsylvania","Federal Government","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",1,4,4,4,118641,0,0,2282,"",2.31,0.13,0.13,0.13,0.15,0.00,0.00,1.18,"",0,0.0,1,33.3,1,33.3,1,33.3,33404,39.2,0,0.0,0,0.0,96,4.4
"42101","1","1022","73","0","2017","4","","Philadelphia County, Pennsylvania","Federal Government","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",1,4,4,4,107670,0,0,2071,"",2.34,0.13,0.13,0.13,0.17,0.00,0.00,1.27,"",0,0.0,1,33.3,1,33.3,1,33.3,30827,40.1,0,0.0,0,0.0,101,5.1
"42101","1","1023","73","0","2017","1","","Philadelphia County, Pennsylvania","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,15,15,15,533149,0,0,2734,"",0.35,0.24,0.25,0.25,0.25,0.00,0.00,1.01,"",0,0.0,-1,-6.2,-1,-6.2,-2,-11.8,-75863,-12.5,0,0.0,0,0.0,-134,-4.7
"42101","1","1023","73","0","2017","2","","Philadelphia County, Pennsylvania","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,15,15,15,574279,0,0,2945,"",0.36,0.25,0.25,0.25,0.31,0.00,0.00,1.27,"",0,0.0,-2,-11.8,-2,-11.8,-2,-11.8,-20924,-3.5,0,0.0,0,0.0,252,9.4
"42101","1","1023","73","0","2017","3","","Philadelphia County, Pennsylvania","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,15,15,15,492210,0,0,2524,"",0.35,0.25,0.25,0.25,0.23,0.00,0.00,0.93,"",0,0.0,-2,-11.8,-2,-11.8,-2,-11.8,-19521,-3.8,0,0.0,0,0.0,208,9.0
"42101","1","1023","73","0","2017","4","","Philadelphia County, Pennsylvania","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,15,15,15,572379,0,0,2935,"",0.35,0.25,0.25,0.25,0.31,0.00,0.00,1.23,"",0,0.0,-2,-11.8,-2,-11.8,0,0.0,-25322,-4.2,0,0.0,0,0.0,120,4.3
"42101","1","1024","73","0","2017","1","","Philadelphia County, Pennsylvania","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",2,562,554,553,13022878,0,0,1801,"",0.38,1.85,1.83,1.83,1.63,0.00,0.00,0.89,"",0,0.0,-10,-1.7,-20,-3.5,-24,-4.2,-246494,-1.9,0,0.0,0,0.0,24,1.4
"42101","1","1024","73","0","2017","2","","Philadelphia County, Pennsylvania","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",2,551,553,575,12095540,0,0,1662,"",0.39,1.83,1.84,1.90,1.66,0.00,0.00,0.89,"",0,0.0,-23,-4.0,-22,-3.8,-10,-1.7,710469,6.2,0,0.0,0,0.0,147,9.7
"42101","1","1024","73","0","2017","3","","Philadelphia County, Pennsylvania","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",2,580,578,560,13169552,0,0,1769,"",0.39,1.88,1.88,1.82,1.58,0.00,0.00,0.85,"",0,0.0,-11,-1.9,-8,-1.4,-24,-4.1,-271212,-2.0,0,0.0,0,0.0,8,0.5
"42101","1","1024","73","0","2017","4","","Philadelphia County, Pennsylvania","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",2,557,562,565,12683933,0,0,1738,"",0.39,1.82,1.84,1.84,1.65,0.00,0.00,0.90,"",0,0.0,-19,-3.3,-11,-1.9,-8,-1.4,642589,5.3,0,0.0,0,0.0,124,7.7
"42101","1","1025","73","0","2017","1","","Philadelphia County, Pennsylvania","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",3,2495,2499,2509,53794191,0,0,1655,"",0.61,1.30,1.30,1.31,1.31,0.00,0.00,1.00,"",0,0.0,79,3.3,80,3.3,85,3.5,3584312,7.1,0,0.0,0,0.0,59,3.7
"42101","1","1025","73","0","2017","2","","Philadelphia County, Pennsylvania","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",3,2507,2524,2562,60167816,0,0,1829,"",0.62,1.31,1.33,1.36,1.34,0.00,0.00,1.01,"",0,0.0,84,3.5,113,4.7,159,6.6,11774874,24.3,0,0.0,0,0.0,286,18.5
"42101","1","1025","73","0","2017","3","","Philadelphia County, Pennsylvania","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",3,2555,2602,2624,54601098,0,0,1619,"",0.63,1.34,1.37,1.37,1.29,0.00,0.00,0.95,"",0,0.0,123,5.1,151,6.2,108,4.3,-2531513,-4.4,0,0.0,0,0.0,-163,-9.1
"42101","1","1025","73","0","2017","4","","Philadelphia County, Pennsylvania","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",3,2644,2657,2667,63703802,0,0,1845,"",0.63,1.37,1.38,1.37,1.36,0.00,0.00,0.99,"",0,0.0,162,6.5,175,7.1,199,8.1,5881481,10.2,0,0.0,0,0.0,50,2.8
"42101","1","1026","73","0","2017","1","","Philadelphia County, Pennsylvania","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,301,311,316,6441685,0,0,1602,"",0.18,1.38,1.43,1.44,2.09,0.00,0.00,1.47,"",0,0.0,-1,-0.3,1,0.3,-16,-4.8,-279,0.0,0,0.0,0,0.0,27,1.7
"42101","1","1026","73","0","2017","2","","Philadelphia County, Pennsylvania","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,318,324,337,5746922,0,0,1355,"",0.18,1.47,1.41,1.38,1.95,0.00,0.00,1.38,"",0,0.0,-13,-3.9,-6,-1.8,-19,-5.3,19622,0.3,0,0.0,0,0.0,55,4.2
"42101","1","1026","73","0","2017","3","","Philadelphia County, Pennsylvania","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,353,352,347,7012979,0,0,1538,"",0.19,1.40,1.41,1.42,1.92,0.00,0.00,1.37,"",0,0.0,-3,-0.8,-7,-1.9,-16,-4.4,-43682,-0.6,0,0.0,0,0.0,27,1.8
"42101","1","1026","73","0","2017","4","","Philadelphia County, Pennsylvania","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,338,331,328,6070439,0,0,1405,"",0.19,1.46,1.50,1.49,2.06,0.00,0.00,1.39,"",0,0.0,-9,-2.6,-1,-0.3,-9,-2.7,140430,2.4,0,0.0,0,0.0,58,4.3
"42101","1","1028","73","0","2017","1","","Philadelphia County, Pennsylvania","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",96,21168,21132,21063,452965547,0,0,1650,"",1.11,2.95,2.96,2.97,2.41,0.00,0.00,0.81,"",-4,-4.0,353,1.7,410,2.0,246,1.2,18019121,4.1,0,0.0,0,0.0,40,2.5
"42101","1","1028","73","0","2017","2","","Philadelphia County, Pennsylvania","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",96,21082,21093,21067,449175855,0,0,1639,"",1.13,2.97,2.97,2.98,2.53,0.00,0.00,0.85,"",-4,-4.0,241,1.2,193,0.9,74,0.4,43287245,10.7,0,0.0,0,0.0,146,9.8
"42101","1","1028","73","0","2017","3","","Philadelphia County, Pennsylvania","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",96,21097,21103,20995,454334944,0,0,1659,"",1.14,2.96,2.98,2.95,2.31,0.00,0.00,0.78,"",-3,-3.0,56,0.3,103,0.5,11,0.1,-19256914,-4.1,0,0.0,0,0.0,-75,-4.3
"42101","1","1028","73","0","2017","4","","Philadelphia County, Pennsylvania","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",96,20531,20469,20652,451532534,0,0,1690,"",1.15,2.89,2.89,2.91,2.42,0.00,0.00,0.84,"",-3,-3.0,-263,-1.3,-354,-1.7,-576,-2.7,12642047,2.9,0,0.0,0,0.0,78,4.8
"42101","1","31-33","74","0","2017","1","","Philadelphia County, Pennsylvania","Federal Government","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,439,433,432,8936054,0,0,1581,"",6.06,1.98,1.96,1.96,1.78,0.00,0.00,0.90,"",0,0.0,-17,-3.7,-22,-4.8,-19,-4.2,-138037,-1.5,0,0.0,0,0.0,44,2.9
"42101","1","31-33","74","0","2017","2","","Philadelphia County, Pennsylvania","Federal Government","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,428,429,428,7234729,0,0,1299,"",6.16,1.94,1.96,1.97,1.33,0.00,0.00,0.68,"",0,0.0,-22,-4.9,-23,-5.1,-14,-3.2,-292451,-3.9,0,0.0,0,0.0,7,0.5
"42101","1","31-33","74","0","2017","3","","Philadelphia County, Pennsylvania","Federal Government","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,428,426,424,8785128,0,0,1586,"",6.23,1.94,1.93,1.91,1.69,0.00,0.00,0.87,"",0,0.0,-16,-3.6,-14,-3.2,-18,-4.1,-348197,-3.8,0,0.0,0,0.0,-4,-0.3
"42101","1","31-33","74","0","2017","4","","Philadelphia County, Pennsylvania","Federal Government","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,419,447,411,7747207,0,0,1400,"",6.27,1.88,2.00,1.83,1.37,0.00,0.00,0.72,"",0,0.0,-24,-5.4,-22,-4.7,-30,-6.8,-191512,-2.4,0,0.0,0,0.0,46,3.4
"42101","1","339","75","0","2017","1","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339 Miscellaneous manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,439,433,432,8936054,0,0,1581,"",34.85,115.92,114.94,115.15,101.84,0.00,0.00,0.88,"",0,0.0,-17,-3.7,-22,-4.8,-19,-4.2,-138037,-1.5,0,0.0,0,0.0,44,2.9
"42101","1","339","75","0","2017","2","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339 Miscellaneous manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,428,429,428,7234729,0,0,1299,"",35.40,114.13,114.67,115.35,99.61,0.00,0.00,0.87,"",0,0.0,-22,-4.9,-23,-5.1,-14,-3.2,-292451,-3.9,0,0.0,0,0.0,7,0.5
"42101","1","339","75","0","2017","3","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339 Miscellaneous manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,428,426,424,8785128,0,0,1586,"",35.83,114.03,114.37,113.29,96.96,0.00,0.00,0.85,"",0,0.0,-16,-3.6,-14,-3.2,-18,-4.1,-348197,-3.8,0,0.0,0,0.0,-4,-0.3
"42101","1","339","75","0","2017","4","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339 Miscellaneous manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,419,447,411,7747207,0,0,1400,"",36.05,112.28,114.34,111.38,96.94,0.00,0.00,0.86,"",0,0.0,-24,-5.4,-22,-4.7,-30,-6.8,-191512,-2.4,0,0.0,0,0.0,46,3.4
"42101","1","3399","76","0","2017","1","","Philadelphia County, Pennsylvania","Federal Government","NAICS 3399 Other miscellaneous manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,439,433,432,8936054,0,0,1581,"",34.85,115.92,114.94,115.15,101.84,0.00,0.00,0.88,"",0,0.0,-17,-3.7,-22,-4.8,-19,-4.2,-138037,-1.5,0,0.0,0,0.0,44,2.9
"42101","1","3399","76","0","2017","2","","Philadelphia County, Pennsylvania","Federal Government","NAICS 3399 Other miscellaneous manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,428,429,428,7234729,0,0,1299,"",35.40,114.13,114.67,115.35,99.61,0.00,0.00,0.87,"",0,0.0,-22,-4.9,-23,-5.1,-14,-3.2,-292451,-3.9,0,0.0,0,0.0,7,0.5
"42101","1","3399","76","0","2017","3","","Philadelphia County, Pennsylvania","Federal Government","NAICS 3399 Other miscellaneous manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,428,426,424,8785128,0,0,1586,"",35.83,114.03,114.37,113.29,96.96,0.00,0.00,0.85,"",0,0.0,-16,-3.6,-14,-3.2,-18,-4.1,-348197,-3.8,0,0.0,0,0.0,-4,-0.3
"42101","1","3399","76","0","2017","4","","Philadelphia County, Pennsylvania","Federal Government","NAICS 3399 Other miscellaneous manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,419,447,411,7747207,0,0,1400,"",36.05,112.28,114.34,111.38,96.94,0.00,0.00,0.86,"",0,0.0,-24,-5.4,-22,-4.7,-30,-6.8,-191512,-2.4,0,0.0,0,0.0,46,3.4
"42101","1","33991","77","0","2017","1","","Philadelphia County, Pennsylvania","Federal Government","NAICS 33991 Jewelry and silverware manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,439,433,432,8936054,0,0,1581,"",34.85,115.92,114.94,115.15,101.84,0.00,0.00,0.88,"",0,0.0,-17,-3.7,-22,-4.8,-19,-4.2,-138037,-1.5,0,0.0,0,0.0,44,2.9
"42101","1","33991","77","0","2017","2","","Philadelphia County, Pennsylvania","Federal Government","NAICS 33991 Jewelry and silverware manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,428,429,428,7234729,0,0,1299,"",35.40,114.13,114.67,115.35,99.61,0.00,0.00,0.87,"",0,0.0,-22,-4.9,-23,-5.1,-14,-3.2,-292451,-3.9,0,0.0,0,0.0,7,0.5
"42101","1","33991","77","0","2017","3","","Philadelphia County, Pennsylvania","Federal Government","NAICS 33991 Jewelry and silverware manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,428,426,424,8785128,0,0,1586,"",35.83,114.03,114.37,113.29,96.96,0.00,0.00,0.85,"",0,0.0,-16,-3.6,-14,-3.2,-18,-4.1,-348197,-3.8,0,0.0,0,0.0,-4,-0.3
"42101","1","33991","77","0","2017","4","","Philadelphia County, Pennsylvania","Federal Government","NAICS 33991 Jewelry and silverware manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,419,447,411,7747207,0,0,1400,"",36.05,112.28,114.34,111.38,96.94,0.00,0.00,0.86,"",0,0.0,-24,-5.4,-22,-4.7,-30,-6.8,-191512,-2.4,0,0.0,0,0.0,46,3.4
"42101","1","339910","78","0","2017","1","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339910 Jewelry and silverware manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,439,433,432,8936054,0,0,1581,"",34.85,115.92,114.94,115.15,101.84,0.00,0.00,0.88,"",0,0.0,-17,-3.7,-22,-4.8,-19,-4.2,-138037,-1.5,0,0.0,0,0.0,44,2.9
"42101","1","339910","78","0","2017","2","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339910 Jewelry and silverware manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,428,429,428,7234729,0,0,1299,"",35.40,114.13,114.67,115.35,99.61,0.00,0.00,0.87,"",0,0.0,-22,-4.9,-23,-5.1,-14,-3.2,-292451,-3.9,0,0.0,0,0.0,7,0.5
"42101","1","339910","78","0","2017","3","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339910 Jewelry and silverware manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,428,426,424,8785128,0,0,1586,"",35.83,114.03,114.37,113.29,96.96,0.00,0.00,0.85,"",0,0.0,-16,-3.6,-14,-3.2,-18,-4.1,-348197,-3.8,0,0.0,0,0.0,-4,-0.3
