"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"42101","1","101","72","0","2019","3","","Philadelphia County, Pennsylvania","Federal Government","101 Goods-producing","County, by Domain -- by ownership sector","All establishment sizes",1,424,432,431,9287228,0,0,1665,"",2.36,1.65,1.68,1.67,1.50,0.00,0.00,0.90,"",0,0.0,22,5.5,29,7.2,21,5.1,640736,7.4,0,0.0,0,0.0,23,1.4
"42101","1","101","72","0","2019","4","","Philadelphia County, Pennsylvania","Federal Government","101 Goods-producing","County, by Domain -- by ownership sector","All establishment sizes",1,433,429,424,9640007,0,0,1730,"",2.35,1.68,1.68,1.67,1.42,0.00,0.00,0.85,"",0,0.0,22,5.4,-19,-4.2,0,0.0,168521,1.8,0,0.0,0,0.0,26,1.5
"42101","1","1013","73","0","2019","1","","Philadelphia County, Pennsylvania","Federal Government","1013 Manufacturing","County, by Supersector -- by ownership sector","All establishment sizes",1,427,419,422,8013765,0,0,1458,"",6.23,1.82,1.79,1.79,1.50,0.00,0.00,0.83,"",0,0.0,16,3.9,22,5.5,22,5.5,-631321,-7.3,0,0.0,0,0.0,-194,-11.7
"42101","1","1013","73","0","2019","2","","Philadelphia County, Pennsylvania","Federal Government","1013 Manufacturing","County, by Supersector -- by ownership sector","All establishment sizes",1,421,421,421,7787936,0,0,1423,"",6.26,1.79,1.79,1.80,1.29,0.00,0.00,0.72,"",0,0.0,25,6.3,21,5.2,18,4.5,830360,11.9,0,0.0,0,0.0,84,6.3
"42101","1","1013","73","0","2019","3","","Philadelphia County, Pennsylvania","Federal Government","1013 Manufacturing","County, by Supersector -- by ownership sector","All establishment sizes",1,424,432,431,9287228,0,0,1665,"",6.28,1.80,1.83,1.81,1.63,0.00,0.00,0.90,"",0,0.0,22,5.5,29,7.2,21,5.1,640736,7.4,0,0.0,0,0.0,23,1.4
"42101","1","1013","73","0","2019","4","","Philadelphia County, Pennsylvania","Federal Government","1013 Manufacturing","County, by Supersector -- by ownership sector","All establishment sizes",1,433,429,424,9640007,0,0,1730,"",6.31,1.81,1.79,1.77,1.50,0.00,0.00,0.84,"",0,0.0,22,5.4,-19,-4.2,0,0.0,168521,1.8,0,0.0,0,0.0,26,1.5
"42101","1","102","72","0","2019","1","","Philadelphia County, Pennsylvania","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",141,29258,29230,29115,585287507,0,0,1542,"",0.69,2.26,2.25,2.25,1.96,0.00,0.00,0.87,"",-6,-4.1,17,0.1,122,0.4,-9,0.0,-25309906,-4.1,0,0.0,0,0.0,-69,-4.3
"42101","1","102","72","0","2019","2","","Philadelphia County, Pennsylvania","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",140,29334,29268,29345,652012774,0,0,1711,"",0.69,2.25,2.25,2.26,2.07,0.00,0.00,0.92,"",-5,-3.4,143,0.5,40,0.1,-90,-0.3,19999111,3.2,0,0.0,0,0.0,51,3.1
"42101","1","102","72","0","2019","3","","Philadelphia County, Pennsylvania","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",140,29466,29526,29549,636659835,0,0,1659,"",0.68,2.25,2.24,2.23,1.97,0.00,0.00,0.88,"",-4,-2.8,181,0.6,179,0.6,247,0.8,13782938,2.2,0,0.0,0,0.0,24,1.5
"42101","1","102","72","0","2019","4","","Philadelphia County, Pennsylvania","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",138,29638,30095,30192,697739465,0,0,1791,"",0.67,2.25,2.27,2.27,1.99,0.00,0.00,0.88,"",-5,-3.5,263,0.9,395,1.3,533,1.8,15580952,2.3,0,0.0,0,0.0,17,1.0
"42101","1","1021","73","0","2019","1","","Philadelphia County, Pennsylvania","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",42,4734,4670,4638,77754550,0,0,1278,"",0.41,1.49,1.47,1.46,1.43,0.00,0.00,0.97,"",-1,-2.3,-59,-1.2,-76,-1.6,-66,-1.4,-2424484,-3.0,0,0.0,0,0.0,-21,-1.6
"42101","1","1021","73","0","2019","2","","Philadelphia County, Pennsylvania","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",42,4676,4622,4614,86423891,0,0,1434,"",0.41,1.46,1.45,1.46,1.46,0.00,0.00,1.00,"",0,0.0,-5,-0.1,-145,-3.0,-228,-4.7,-3552321,-3.9,0,0.0,0,0.0,-19,-1.3
"42101","1","1021","73","0","2019","3","","Philadelphia County, Pennsylvania","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",42,4626,4630,4600,73942309,0,0,1231,"",0.41,1.46,1.47,1.45,1.38,0.00,0.00,0.95,"",0,0.0,-81,-1.7,-163,-3.4,-184,-3.8,-1999057,-2.6,0,0.0,0,0.0,4,0.3
"42101","1","1021","73","0","2019","4","","Philadelphia County, Pennsylvania","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",42,4629,4824,4905,90236504,0,0,1450,"",0.41,1.45,1.49,1.50,1.38,0.00,0.00,0.93,"",0,0.0,-196,-4.1,-180,-3.6,-61,-1.2,-4170904,-4.4,0,0.0,0,0.0,-23,-1.6
"42101","1","1022","73","0","2019","1","","Philadelphia County, Pennsylvania","Federal Government","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",1,3,3,3,95272,0,0,2443,"",2.34,0.10,0.10,0.10,0.14,0.00,0.00,1.46,"",0,0.0,-1,-25.0,-1,-25.0,-1,-25.0,-25103,-20.9,0,0.0,0,0.0,128,5.5
"42101","1","1022","73","0","2019","2","","Philadelphia County, Pennsylvania","Federal Government","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",1,4,4,4,111201,0,0,2138,"",2.34,0.13,0.13,0.13,0.17,0.00,0.00,1.28,"",0,0.0,0,0.0,0,0.0,0,0.0,6988,6.7,0,0.0,0,0.0,134,6.7
"42101","1","1022","73","0","2019","3","","Philadelphia County, Pennsylvania","Federal Government","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",1,4,5,5,152775,0,0,2518,"",2.32,0.13,0.16,0.16,0.19,0.00,0.00,1.26,"",0,0.0,0,0.0,1,25.0,1,25.0,30993,25.4,0,0.0,0,0.0,176,7.5
"42101","1","1022","73","0","2019","4","","Philadelphia County, Pennsylvania","Federal Government","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",1,5,5,5,153583,0,0,2363,"",2.35,0.16,0.16,0.16,0.19,0.00,0.00,1.20,"",0,0.0,2,66.7,2,66.7,2,66.7,55249,56.2,0,0.0,0,0.0,-158,-6.3
"42101","1","1023","73","0","2019","1","","Philadelphia County, Pennsylvania","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,13,13,12,466684,0,0,2834,"",0.37,0.23,0.23,0.21,0.25,0.00,0.00,1.14,"",0,0.0,-1,-7.1,-1,-7.1,-1,-7.7,-161309,-25.7,0,0.0,0,0.0,-701,-19.8
"42101","1","1023","73","0","2019","2","","Philadelphia County, Pennsylvania","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,12,12,13,498326,0,0,3108,"",0.37,0.21,0.21,0.23,0.27,0.00,0.00,1.24,"",0,0.0,0,0.0,0,0.0,0,0.0,12032,2.5,0,0.0,0,0.0,75,2.5
"42101","1","1023","73","0","2019","3","","Philadelphia County, Pennsylvania","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,13,13,13,448730,0,0,2655,"",0.37,0.23,0.23,0.23,0.21,0.00,0.00,0.91,"",0,0.0,0,0.0,0,0.0,0,0.0,19375,4.5,0,0.0,0,0.0,114,4.5
"42101","1","1023","73","0","2019","4","","Philadelphia County, Pennsylvania","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,13,12,12,512279,0,0,3195,"",0.38,0.23,0.21,0.21,0.23,0.00,0.00,1.08,"",0,0.0,0,0.0,0,0.0,-1,-7.7,8317,1.7,0,0.0,0,0.0,135,4.4
"42101","1","1024","73","0","2019","1","","Philadelphia County, Pennsylvania","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",2,576,583,584,13676739,0,0,1811,"",0.40,1.83,1.86,1.86,1.66,0.00,0.00,0.90,"",0,0.0,22,4.0,26,4.7,27,4.8,1357033,11.0,0,0.0,0,0.0,107,6.3
"42101","1","1024","73","0","2019","2","","Philadelphia County, Pennsylvania","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",2,577,591,598,13371190,0,0,1747,"",0.40,1.84,1.87,1.88,1.66,0.00,0.00,0.89,"",0,0.0,17,3.0,30,5.3,23,4.0,421733,3.3,0,0.0,0,0.0,-15,-0.9
"42101","1","1024","73","0","2019","3","","Philadelphia County, Pennsylvania","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",2,610,615,605,14998198,0,0,1891,"",0.40,1.89,1.90,1.87,1.63,0.00,0.00,0.86,"",0,0.0,23,3.9,30,5.1,31,5.4,957253,6.8,0,0.0,0,0.0,35,1.9
"42101","1","1024","73","0","2019","4","","Philadelphia County, Pennsylvania","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",2,602,616,619,13647732,0,0,1714,"",0.40,1.86,1.90,1.93,1.60,0.00,0.00,0.84,"",0,0.0,34,6.0,35,6.0,23,3.9,643749,5.0,0,0.0,0,0.0,-6,-0.3
"42101","1","1025","73","0","2019","1","","Philadelphia County, Pennsylvania","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",3,2682,2681,2685,60150996,0,0,1725,"",0.65,1.35,1.35,1.35,1.34,0.00,0.00,0.99,"",0,0.0,37,1.4,30,1.1,34,1.3,2105057,3.6,0,0.0,0,0.0,39,2.3
"42101","1","1025","73","0","2019","2","","Philadelphia County, Pennsylvania","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",3,2695,2684,2688,67891140,0,0,1942,"",0.65,1.35,1.35,1.37,1.36,0.00,0.00,1.00,"",0,0.0,46,1.7,44,1.7,41,1.5,3608208,5.6,0,0.0,0,0.0,73,3.9
"42101","1","1025","73","0","2019","3","","Philadelphia County, Pennsylvania","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",3,2699,2718,2749,59456628,0,0,1680,"",0.64,1.36,1.37,1.37,1.30,0.00,0.00,0.95,"",0,0.0,64,2.4,86,3.3,110,4.2,2327743,4.1,0,0.0,0,0.0,12,0.7
"42101","1","1025","73","0","2019","4","","Philadelphia County, Pennsylvania","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",3,2765,2749,2762,71088722,0,0,1982,"",0.65,1.38,1.37,1.37,1.35,0.00,0.00,0.99,"",0,0.0,124,4.7,106,4.0,96,3.6,5685929,8.7,0,0.0,0,0.0,84,4.4
"42101","1","1026","73","0","2019","1","","Philadelphia County, Pennsylvania","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,308,308,306,6391236,0,0,1600,"",0.19,1.46,1.44,1.43,2.12,0.00,0.00,1.47,"",0,0.0,1,0.3,-5,-1.6,-9,-2.9,-242073,-3.6,0,0.0,0,0.0,-37,-2.3
"42101","1","1026","73","0","2019","2","","Philadelphia County, Pennsylvania","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,306,331,331,5885354,0,0,1403,"",0.19,1.40,1.40,1.35,1.93,0.00,0.00,1.40,"",0,0.0,-20,-6.1,6,1.8,-5,-1.5,3583,0.1,0,0.0,0,0.0,28,2.0
"42101","1","1026","73","0","2019","3","","Philadelphia County, Pennsylvania","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,339,334,333,7399935,0,0,1697,"",0.19,1.35,1.35,1.37,1.96,0.00,0.00,1.45,"",0,0.0,0,0.0,-8,-2.3,-2,-0.6,380324,5.4,0,0.0,0,0.0,103,6.5
"42101","1","1026","73","0","2019","4","","Philadelphia County, Pennsylvania","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,320,311,313,7055755,0,0,1725,"",0.19,1.39,1.43,1.44,2.04,0.00,0.00,1.44,"",0,0.0,-10,-3.0,-15,-4.6,-8,-2.5,38462,0.5,0,0.0,0,0.0,68,4.1
"42101","1","1028","73","0","2019","1","","Philadelphia County, Pennsylvania","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",91,20942,20972,20887,426752030,0,0,1568,"",1.11,2.94,2.93,2.93,2.30,0.00,0.00,0.79,"",-5,-5.2,18,0.1,149,0.7,7,0.0,-25919027,-5.7,0,0.0,0,0.0,-100,-6.0
"42101","1","1028","73","0","2019","2","","Philadelphia County, Pennsylvania","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",90,21064,21024,21097,477831672,0,0,1745,"",1.11,2.93,2.93,2.94,2.48,0.00,0.00,0.85,"",-5,-5.3,105,0.5,105,0.5,79,0.4,19498888,4.3,0,0.0,0,0.0,63,3.7
"42101","1","1028","73","0","2019","3","","Philadelphia County, Pennsylvania","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",90,21175,21211,21244,480261260,0,0,1742,"",1.04,2.92,2.89,2.88,2.31,0.00,0.00,0.80,"",-4,-4.3,175,0.8,233,1.1,291,1.4,12066307,2.6,0,0.0,0,0.0,25,1.5
"42101","1","1028","73","0","2019","4","","Philadelphia County, Pennsylvania","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",88,21304,21578,21576,515044890,0,0,1844,"",1.03,2.91,2.94,2.94,2.37,0.00,0.00,0.81,"",-5,-5.4,309,1.5,447,2.1,482,2.3,13320150,2.7,0,0.0,0,0.0,13,0.7
"42101","1","31-33","74","0","2019","1","","Philadelphia County, Pennsylvania","Federal Government","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,427,419,422,8013765,0,0,1458,"",6.23,1.82,1.79,1.79,1.50,0.00,0.00,0.83,"",0,0.0,16,3.9,22,5.5,22,5.5,-631321,-7.3,0,0.0,0,0.0,-194,-11.7
"42101","1","31-33","74","0","2019","2","","Philadelphia County, Pennsylvania","Federal Government","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,421,421,421,7787936,0,0,1423,"",6.26,1.79,1.79,1.80,1.29,0.00,0.00,0.72,"",0,0.0,25,6.3,21,5.2,18,4.5,830360,11.9,0,0.0,0,0.0,84,6.3
"42101","1","31-33","74","0","2019","3","","Philadelphia County, Pennsylvania","Federal Government","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,424,432,431,9287228,0,0,1665,"",6.28,1.80,1.83,1.81,1.63,0.00,0.00,0.90,"",0,0.0,22,5.5,29,7.2,21,5.1,640736,7.4,0,0.0,0,0.0,23,1.4
"42101","1","31-33","74","0","2019","4","","Philadelphia County, Pennsylvania","Federal Government","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,433,429,424,9640007,0,0,1730,"",6.31,1.81,1.79,1.77,1.50,0.00,0.00,0.84,"",0,0.0,22,5.4,-19,-4.2,0,0.0,168521,1.8,0,0.0,0,0.0,26,1.5
"42101","1","339","75","0","2019","1","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339 Miscellaneous manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,427,419,422,8013765,0,0,1458,"",36.62,114.40,114.09,114.12,102.42,0.00,0.00,0.90,"",0,0.0,16,3.9,22,5.5,22,5.5,-631321,-7.3,0,0.0,0,0.0,-194,-11.7
"42101","1","339","75","0","2019","2","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339 Miscellaneous manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,421,421,421,7787936,0,0,1423,"",36.80,112.66,114.30,116.32,101.51,0.00,0.00,0.89,"",0,0.0,25,6.3,21,5.2,18,4.5,830360,11.9,0,0.0,0,0.0,84,6.3
"42101","1","339","75","0","2019","3","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339 Miscellaneous manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,424,432,431,9287228,0,0,1665,"",36.88,115.75,117.02,115.66,100.15,0.00,0.00,0.86,"",0,0.0,22,5.5,29,7.2,21,5.1,640736,7.4,0,0.0,0,0.0,23,1.4
"42101","1","339","75","0","2019","4","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339 Miscellaneous manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,433,429,424,9640007,0,0,1730,"",37.06,116.04,115.78,115.10,97.23,0.00,0.00,0.84,"",0,0.0,22,5.4,-19,-4.2,0,0.0,168521,1.8,0,0.0,0,0.0,26,1.5
"42101","1","3399","76","0","2019","1","","Philadelphia County, Pennsylvania","Federal Government","NAICS 3399 Other miscellaneous manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,427,419,422,8013765,0,0,1458,"",36.62,114.40,114.09,114.12,102.42,0.00,0.00,0.90,"",0,0.0,16,3.9,22,5.5,22,5.5,-631321,-7.3,0,0.0,0,0.0,-194,-11.7
"42101","1","3399","76","0","2019","2","","Philadelphia County, Pennsylvania","Federal Government","NAICS 3399 Other miscellaneous manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,421,421,421,7787936,0,0,1423,"",36.80,112.66,114.30,116.32,101.51,0.00,0.00,0.89,"",0,0.0,25,6.3,21,5.2,18,4.5,830360,11.9,0,0.0,0,0.0,84,6.3
"42101","1","3399","76","0","2019","3","","Philadelphia County, Pennsylvania","Federal Government","NAICS 3399 Other miscellaneous manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,424,432,431,9287228,0,0,1665,"",36.88,115.75,117.02,115.66,100.15,0.00,0.00,0.86,"",0,0.0,22,5.5,29,7.2,21,5.1,640736,7.4,0,0.0,0,0.0,23,1.4
"42101","1","3399","76","0","2019","4","","Philadelphia County, Pennsylvania","Federal Government","NAICS 3399 Other miscellaneous manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,433,429,424,9640007,0,0,1730,"",37.06,116.04,115.78,115.10,97.23,0.00,0.00,0.84,"",0,0.0,22,5.4,-19,-4.2,0,0.0,168521,1.8,0,0.0,0,0.0,26,1.5
"42101","1","33991","77","0","2019","1","","Philadelphia County, Pennsylvania","Federal Government","NAICS 33991 Jewelry and silverware manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,427,419,422,8013765,0,0,1458,"",36.62,114.40,114.09,114.12,102.42,0.00,0.00,0.90,"",0,0.0,16,3.9,22,5.5,22,5.5,-631321,-7.3,0,0.0,0,0.0,-194,-11.7
"42101","1","33991","77","0","2019","2","","Philadelphia County, Pennsylvania","Federal Government","NAICS 33991 Jewelry and silverware manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,421,421,421,7787936,0,0,1423,"",36.80,112.66,114.30,116.32,101.51,0.00,0.00,0.89,"",0,0.0,25,6.3,21,5.2,18,4.5,830360,11.9,0,0.0,0,0.0,84,6.3
"42101","1","33991","77","0","2019","3","","Philadelphia County, Pennsylvania","Federal Government","NAICS 33991 Jewelry and silverware manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,424,432,431,9287228,0,0,1665,"",36.88,115.75,117.02,115.66,100.15,0.00,0.00,0.86,"",0,0.0,22,5.5,29,7.2,21,5.1,640736,7.4,0,0.0,0,0.0,23,1.4
"42101","1","33991","77","0","2019","4","","Philadelphia County, Pennsylvania","Federal Government","NAICS 33991 Jewelry and silverware manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,433,429,424,9640007,0,0,1730,"",37.06,116.04,115.78,115.10,97.23,0.00,0.00,0.84,"",0,0.0,22,5.4,-19,-4.2,0,0.0,168521,1.8,0,0.0,0,0.0,26,1.5
"42101","1","339910","78","0","2019","1","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339910 Jewelry and silverware manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,427,419,422,8013765,0,0,1458,"",36.62,114.40,114.09,114.12,102.42,0.00,0.00,0.90,"",0,0.0,16,3.9,22,5.5,22,5.5,-631321,-7.3,0,0.0,0,0.0,-194,-11.7
"42101","1","339910","78","0","2019","2","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339910 Jewelry and silverware manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,421,421,421,7787936,0,0,1423,"",36.80,112.66,114.30,116.32,101.51,0.00,0.00,0.89,"",0,0.0,25,6.3,21,5.2,18,4.5,830360,11.9,0,0.0,0,0.0,84,6.3
"42101","1","339910","78","0","2019","3","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339910 Jewelry and silverware manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,424,432,431,9287228,0,0,1665,"",36.88,115.75,117.02,115.66,100.15,0.00,0.00,0.86,"",0,0.0,22,5.5,29,7.2,21,5.1,640736,7.4,0,0.0,0,0.0,23,1.4
"42101","1","339910","78","0","2019","4","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339910 Jewelry and silverware manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,433,429,424,9640007,0,0,1730,"",37.06,116.04,115.78,115.10,97.23,0.00,0.00,0.84,"",0,0.0,22,5.4,-19,-4.2,0,0.0,168521,1.8,0,0.0,0,0.0,26,1.5
"42101","1","44-45","74","0","2019","1","","Philadelphia County, Pennsylvania","Federal Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",2,11,11,11,63026,0,0,441,"",0.88,0.05,0.05,0.05,0.03,0.00,0.00,0.62,"",0,0.0,1,10.0,1,10.0,2,22.2,9179,17.0,0,0.0,0,0.0,13,3.0
