"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"42101","1","101","72","0","2023","3","","Philadelphia County, Pennsylvania","Federal Government","101 Goods-producing","County, by Domain -- by ownership sector","All establishment sizes",1,435,435,441,9706725,0,0,1709,"",2.28,1.81,1.82,1.82,1.34,0.00,0.00,0.73,"",0,0.0,-1,-0.2,2,0.5,7,1.6,593142,6.5,0,0.0,0,0.0,95,5.9
"42101","1","101","72","0","2023","4","","Philadelphia County, Pennsylvania","Federal Government","101 Goods-producing","County, by Domain -- by ownership sector","All establishment sizes",1,441,441,444,11942336,0,0,2078,"",2.34,1.80,1.82,1.85,1.85,0.00,0.00,1.01,"",0,0.0,4,0.9,-18,-3.9,6,1.4,572572,5.0,0,0.0,0,0.0,111,5.6
"42101","1","1013","73","0","2023","1","","Philadelphia County, Pennsylvania","Federal Government","1013 Manufacturing","County, by Supersector -- by ownership sector","All establishment sizes",1,432,432,433,9567816,0,0,1702,"",4.88,1.96,1.96,1.96,1.59,0.00,0.00,0.81,"",0,0.0,-6,-1.4,-4,-0.9,-3,-0.7,726851,8.2,0,0.0,0,0.0,145,9.3
"42101","1","1013","73","0","2023","2","","Philadelphia County, Pennsylvania","Federal Government","1013 Manufacturing","County, by Supersector -- by ownership sector","All establishment sizes",1,439,440,435,11060626,0,0,1943,"",4.73,1.98,1.99,1.98,1.95,0.00,0.00,0.98,"",0,0.0,1,0.2,6,1.4,3,0.7,543697,5.2,0,0.0,0,0.0,82,4.4
"42101","1","1013","73","0","2023","3","","Philadelphia County, Pennsylvania","Federal Government","1013 Manufacturing","County, by Supersector -- by ownership sector","All establishment sizes",1,435,435,441,9706725,0,0,1709,"",4.53,1.98,1.99,1.99,1.44,0.00,0.00,0.73,"",0,0.0,-1,-0.2,2,0.5,7,1.6,593142,6.5,0,0.0,0,0.0,95,5.9
"42101","1","1013","73","0","2023","4","","Philadelphia County, Pennsylvania","Federal Government","1013 Manufacturing","County, by Supersector -- by ownership sector","All establishment sizes",1,441,441,444,11942336,0,0,2078,"",4.68,1.95,1.95,1.97,1.99,0.00,0.00,1.02,"",0,0.0,4,0.9,-18,-3.9,6,1.4,572572,5.0,0,0.0,0,0.0,111,5.6
"42101","1","102","72","0","2023","1","","Philadelphia County, Pennsylvania","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",130,29940,29873,29659,733103331,0,0,1891,"",0.73,2.32,2.30,2.28,2.13,0.00,0.00,0.93,"",-5,-3.7,-178,-0.6,-195,-0.6,-331,-1.1,88664543,13.8,0,0.0,0,0.0,242,14.7
"42101","1","102","72","0","2023","2","","Philadelphia County, Pennsylvania","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",147,29768,29764,29854,709822053,0,0,1833,"",0.83,2.27,2.27,2.28,2.04,0.00,0.00,0.90,"",12,8.9,-186,-0.6,-36,-0.1,228,0.8,-35511518,-4.8,0,0.0,0,0.0,-91,-4.7
"42101","1","102","72","0","2023","3","","Philadelphia County, Pennsylvania","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",149,29989,30143,30249,762793281,0,0,1948,"",0.85,2.26,2.29,2.26,2.04,0.00,0.00,0.90,"",18,13.7,283,1.0,581,2.0,311,1.0,40155861,5.6,0,0.0,0,0.0,79,4.2
"42101","1","102","72","0","2023","4","","Philadelphia County, Pennsylvania","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",147,30321,30459,30217,738062064,0,0,1872,"",0.85,2.27,2.27,2.25,1.97,0.00,0.00,0.87,"",17,13.1,372,1.2,165,0.5,27,0.1,35556118,5.1,0,0.0,0,0.0,79,4.4
"42101","1","1021","73","0","2023","1","","Philadelphia County, Pennsylvania","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",45,5045,5021,5060,99552672,0,0,1519,"",0.51,1.65,1.64,1.64,1.56,0.00,0.00,0.95,"",1,2.3,6,0.1,-155,-3.0,-124,-2.4,12474621,14.3,0,0.0,0,0.0,214,16.4
"42101","1","1021","73","0","2023","2","","Philadelphia County, Pennsylvania","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",62,5163,5085,5074,81045472,0,0,1221,"",0.70,1.67,1.66,1.67,1.48,0.00,0.00,0.89,"",18,40.9,45,0.9,56,1.1,65,1.3,-14530610,-15.2,0,0.0,0,0.0,-234,-16.1
"42101","1","1021","73","0","2023","3","","Philadelphia County, Pennsylvania","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",64,5074,5046,5039,95921577,0,0,1460,"",0.73,1.65,1.66,1.64,1.49,0.00,0.00,0.90,"",19,42.2,-50,-1.0,57,1.1,21,0.4,-1641868,-1.7,0,0.0,0,0.0,-28,-1.9
"42101","1","1021","73","0","2023","4","","Philadelphia County, Pennsylvania","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",63,5093,5171,5177,86159106,0,0,1288,"",0.73,1.65,1.67,1.66,1.44,0.00,0.00,0.87,"",18,40.0,92,1.8,-65,-1.2,-51,-1.0,-2496879,-2.8,0,0.0,0,0.0,-35,-2.6
"42101","1","1022","73","0","2023","1","","Philadelphia County, Pennsylvania","Federal Government","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",1,2,2,2,55474,0,0,2134,"",2.34,0.07,0.07,0.07,0.08,0.00,0.00,1.19,"",0,0.0,-2,-50.0,-2,-50.0,-2,-50.0,-56538,-50.5,0,0.0,0,0.0,-20,-0.9
"42101","1","1022","73","0","2023","2","","Philadelphia County, Pennsylvania","Federal Government","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",1,2,2,2,65319,0,0,2512,"",2.29,0.07,0.07,0.07,0.08,0.00,0.00,1.17,"",0,0.0,-2,-50.0,-2,-50.0,-2,-50.0,-66213,-50.3,0,0.0,0,0.0,-17,-0.7
"42101","1","1022","73","0","2023","3","","Philadelphia County, Pennsylvania","Federal Government","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",1,3,5,6,128721,0,0,2122,"",2.31,0.10,0.17,0.20,0.17,0.00,0.00,1.11,"",0,0.0,-1,-25.0,1,25.0,2,50.0,14945,13.1,0,0.0,0,0.0,-66,-3.0
"42101","1","1022","73","0","2023","4","","Philadelphia County, Pennsylvania","Federal Government","1022 Information","County, by Supersector -- by ownership sector","All establishment sizes",1,7,7,7,229341,0,0,2520,"",2.44,0.23,0.23,0.23,0.26,0.00,0.00,1.15,"",0,0.0,3,75.0,3,75.0,3,75.0,95620,71.5,0,0.0,0,0.0,-52,-2.0
"42101","1","1023","73","0","2023","1","","Philadelphia County, Pennsylvania","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,15,14,14,601489,0,0,3228,"",0.42,0.26,0.24,0.24,0.27,0.00,0.00,1.08,"",0,0.0,2,15.4,1,7.7,1,7.7,119705,24.8,0,0.0,0,0.0,377,13.2
"42101","1","1023","73","0","2023","2","","Philadelphia County, Pennsylvania","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,13,13,13,485777,0,0,2874,"",0.42,0.23,0.23,0.23,0.21,0.00,0.00,0.93,"",0,0.0,0,0.0,0,0.0,0,0.0,-28954,-5.6,0,0.0,0,0.0,-172,-5.6
"42101","1","1023","73","0","2023","3","","Philadelphia County, Pennsylvania","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,14,14,15,590590,0,0,3170,"",0.42,0.24,0.24,0.25,0.27,0.00,0.00,1.11,"",0,0.0,1,7.7,1,7.7,0,0.0,75158,14.6,0,0.0,0,0.0,269,9.3
"42101","1","1023","73","0","2023","4","","Philadelphia County, Pennsylvania","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,15,15,15,536287,0,0,2750,"",0.44,0.25,0.25,0.26,0.22,0.00,0.00,0.85,"",0,0.0,0,0.0,0,0.0,0,0.0,59665,12.5,0,0.0,0,0.0,306,12.5
"42101","1","1024","73","0","2023","1","","Philadelphia County, Pennsylvania","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",2,583,589,586,14747124,0,0,1936,"",0.48,1.83,1.85,1.84,1.76,0.00,0.00,0.96,"",0,0.0,-6,-1.0,4,0.7,6,1.0,1633984,12.5,0,0.0,0,0.0,211,12.2
"42101","1","1024","73","0","2023","2","","Philadelphia County, Pennsylvania","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",2,583,592,597,15761725,0,0,2053,"",0.48,1.82,1.84,1.85,1.69,0.00,0.00,0.92,"",0,0.0,11,1.9,16,2.8,10,1.7,424104,2.8,0,0.0,0,0.0,13,0.6
"42101","1","1024","73","0","2023","3","","Philadelphia County, Pennsylvania","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",2,595,601,610,16691065,0,0,2133,"",0.48,1.82,1.85,1.85,1.76,0.00,0.00,0.95,"",0,0.0,8,1.4,12,2.0,32,5.5,1769425,11.9,0,0.0,0,0.0,170,8.7
"42101","1","1024","73","0","2023","4","","Philadelphia County, Pennsylvania","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",2,612,614,614,16388990,0,0,2055,"",0.49,1.86,1.87,1.87,1.68,0.00,0.00,0.90,"",0,0.0,29,5.0,27,4.6,32,5.5,3232444,24.6,0,0.0,0,0.0,322,18.6
"42101","1","1025","73","0","2023","1","","Philadelphia County, Pennsylvania","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",2,2922,2933,2972,87568091,0,0,2289,"",0.48,1.47,1.47,1.49,1.55,0.00,0.00,1.05,"",0,0.0,86,3.0,89,3.1,119,4.2,18976773,27.7,0,0.0,0,0.0,434,23.4
"42101","1","1025","73","0","2023","2","","Philadelphia County, Pennsylvania","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",2,3000,2978,2981,76899133,0,0,1981,"",0.48,1.50,1.49,1.49,1.51,0.00,0.00,1.01,"",0,0.0,156,5.5,112,3.9,138,4.9,-1506151,-1.9,0,0.0,0,0.0,-134,-6.3
"42101","1","1025","73","0","2023","3","","Philadelphia County, Pennsylvania","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",2,2974,2993,3022,92669669,0,0,2379,"",0.49,1.47,1.48,1.47,1.46,0.00,0.00,0.99,"",0,0.0,127,4.5,130,4.5,142,4.9,12141408,15.1,0,0.0,0,0.0,216,10.0
"42101","1","1025","73","0","2023","4","","Philadelphia County, Pennsylvania","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",2,3045,3063,3080,86169294,0,0,2164,"",0.49,1.47,1.47,1.46,1.48,0.00,0.00,1.01,"",0,0.0,158,5.5,148,5.1,146,5.0,7840467,10.0,0,0.0,0,0.0,95,4.6
"42101","1","1026","73","0","2023","1","","Philadelphia County, Pennsylvania","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,253,268,260,5233425,0,0,1546,"",0.24,1.28,1.33,1.27,1.65,0.00,0.00,1.27,"",0,0.0,-49,-16.2,-39,-12.7,-54,-17.2,-965270,-15.6,0,0.0,0,0.0,-4,-0.3
"42101","1","1026","73","0","2023","2","","Philadelphia County, Pennsylvania","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,259,268,272,6132056,0,0,1771,"",0.24,1.25,1.21,1.18,1.63,0.00,0.00,1.35,"",0,0.0,-56,-17.8,-51,-16.0,-54,-16.6,-876909,-12.5,0,0.0,0,0.0,86,5.1
"42101","1","1026","73","0","2023","3","","Philadelphia County, Pennsylvania","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,266,267,273,5236261,0,0,1499,"",0.24,1.13,1.16,1.18,1.39,0.00,0.00,1.20,"",0,0.0,-47,-15.0,-38,-12.5,-20,-6.8,-298340,-5.4,0,0.0,0,0.0,97,6.9
"42101","1","1026","73","0","2023","4","","Philadelphia County, Pennsylvania","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,266,258,253,6009580,0,0,1785,"",0.25,1.21,1.21,1.19,1.55,0.00,0.00,1.29,"",0,0.0,-22,-7.6,-26,-9.2,-17,-6.3,-142747,-2.3,0,0.0,0,0.0,99,5.9
"42101","1","1028","73","0","2023","1","","Philadelphia County, Pennsylvania","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",78,21120,21046,20765,525345056,0,0,1926,"",1.07,2.91,2.89,2.84,2.51,0.00,0.00,0.87,"",-6,-7.1,-215,-1.0,-93,-0.4,-277,-1.3,56481268,12.0,0,0.0,0,0.0,223,13.1
"42101","1","1028","73","0","2023","2","","Philadelphia County, Pennsylvania","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",78,20748,20826,20915,529432571,0,0,1955,"",1.07,2.82,2.82,2.83,2.35,0.00,0.00,0.83,"",-6,-7.1,-340,-1.6,-167,-0.8,71,0.3,-18926785,-3.5,0,0.0,0,0.0,-56,-2.8
"42101","1","1028","73","0","2023","3","","Philadelphia County, Pennsylvania","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",78,21063,21217,21284,551555398,0,0,2002,"",1.08,2.82,2.85,2.81,2.41,0.00,0.00,0.85,"",-1,-1.3,245,1.2,418,2.0,134,0.6,28095133,5.4,0,0.0,0,0.0,77,4.0
"42101","1","1028","73","0","2023","4","","Philadelphia County, Pennsylvania","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",77,21283,21331,21071,542569466,0,0,1966,"",1.09,2.81,2.82,2.79,2.27,0.00,0.00,0.81,"",-1,-1.3,112,0.5,78,0.4,-86,-0.4,26967548,5.2,0,0.0,0,0.0,95,5.1
"42101","1","31-33","74","0","2023","1","","Philadelphia County, Pennsylvania","Federal Government","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,432,432,433,9567816,0,0,1702,"",4.88,1.96,1.96,1.96,1.59,0.00,0.00,0.81,"",0,0.0,-6,-1.4,-4,-0.9,-3,-0.7,726851,8.2,0,0.0,0,0.0,145,9.3
"42101","1","31-33","74","0","2023","2","","Philadelphia County, Pennsylvania","Federal Government","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,439,440,435,11060626,0,0,1943,"",4.73,1.98,1.99,1.98,1.95,0.00,0.00,0.98,"",0,0.0,1,0.2,6,1.4,3,0.7,543697,5.2,0,0.0,0,0.0,82,4.4
"42101","1","31-33","74","0","2023","3","","Philadelphia County, Pennsylvania","Federal Government","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,435,435,441,9706725,0,0,1709,"",4.53,1.98,1.99,1.99,1.44,0.00,0.00,0.73,"",0,0.0,-1,-0.2,2,0.5,7,1.6,593142,6.5,0,0.0,0,0.0,95,5.9
"42101","1","31-33","74","0","2023","4","","Philadelphia County, Pennsylvania","Federal Government","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,441,441,444,11942336,0,0,2078,"",4.68,1.95,1.95,1.97,1.99,0.00,0.00,1.02,"",0,0.0,4,0.9,-18,-3.9,6,1.4,572572,5.0,0,0.0,0,0.0,111,5.6
"42101","1","339","75","0","2023","1","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339 Miscellaneous manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,432,432,433,9567816,0,0,1702,"",18.96,115.91,115.52,115.98,110.93,0.00,0.00,0.96,"",0,0.0,-6,-1.4,-4,-0.9,-3,-0.7,726851,8.2,0,0.0,0,0.0,145,9.3
"42101","1","339","75","0","2023","2","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339 Miscellaneous manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,439,440,435,11060626,0,0,1943,"",18.18,116.59,116.43,117.72,106.84,0.00,0.00,0.91,"",0,0.0,1,0.2,6,1.4,3,0.7,543697,5.2,0,0.0,0,0.0,82,4.4
"42101","1","339","75","0","2023","3","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339 Miscellaneous manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,435,435,441,9706725,0,0,1709,"",18.38,116.09,117.30,116.69,105.11,0.00,0.00,0.90,"",0,0.0,-1,-0.2,2,0.5,7,1.6,593142,6.5,0,0.0,0,0.0,95,5.9
"42101","1","339","75","0","2023","4","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339 Miscellaneous manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,441,441,444,11942336,0,0,2078,"",22.25,116.39,116.19,116.69,105.85,0.00,0.00,0.91,"",0,0.0,4,0.9,-18,-3.9,6,1.4,572572,5.0,0,0.0,0,0.0,111,5.6
"42101","1","3399","76","0","2023","1","","Philadelphia County, Pennsylvania","Federal Government","NAICS 3399 Other miscellaneous manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,432,432,433,9567816,0,0,1702,"",18.96,115.91,115.52,115.98,110.93,0.00,0.00,0.96,"",0,0.0,-6,-1.4,-4,-0.9,-3,-0.7,726851,8.2,0,0.0,0,0.0,145,9.3
"42101","1","3399","76","0","2023","2","","Philadelphia County, Pennsylvania","Federal Government","NAICS 3399 Other miscellaneous manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,439,440,435,11060626,0,0,1943,"",18.18,116.59,116.43,117.72,106.84,0.00,0.00,0.91,"",0,0.0,1,0.2,6,1.4,3,0.7,543697,5.2,0,0.0,0,0.0,82,4.4
"42101","1","3399","76","0","2023","3","","Philadelphia County, Pennsylvania","Federal Government","NAICS 3399 Other miscellaneous manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,435,435,441,9706725,0,0,1709,"",18.38,116.09,117.30,116.69,105.11,0.00,0.00,0.90,"",0,0.0,-1,-0.2,2,0.5,7,1.6,593142,6.5,0,0.0,0,0.0,95,5.9
"42101","1","3399","76","0","2023","4","","Philadelphia County, Pennsylvania","Federal Government","NAICS 3399 Other miscellaneous manufacturing","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,441,441,444,11942336,0,0,2078,"",22.25,116.39,116.19,116.69,105.85,0.00,0.00,0.91,"",0,0.0,4,0.9,-18,-3.9,6,1.4,572572,5.0,0,0.0,0,0.0,111,5.6
"42101","1","33991","77","0","2023","1","","Philadelphia County, Pennsylvania","Federal Government","NAICS 33991 Jewelry and silverware manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,432,432,433,9567816,0,0,1702,"",18.96,115.91,115.52,115.98,110.93,0.00,0.00,0.96,"",0,0.0,-6,-1.4,-4,-0.9,-3,-0.7,726851,8.2,0,0.0,0,0.0,145,9.3
"42101","1","33991","77","0","2023","2","","Philadelphia County, Pennsylvania","Federal Government","NAICS 33991 Jewelry and silverware manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,439,440,435,11060626,0,0,1943,"",18.18,116.59,116.43,117.72,106.84,0.00,0.00,0.91,"",0,0.0,1,0.2,6,1.4,3,0.7,543697,5.2,0,0.0,0,0.0,82,4.4
"42101","1","33991","77","0","2023","3","","Philadelphia County, Pennsylvania","Federal Government","NAICS 33991 Jewelry and silverware manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,435,435,441,9706725,0,0,1709,"",18.38,116.09,117.30,116.69,105.11,0.00,0.00,0.90,"",0,0.0,-1,-0.2,2,0.5,7,1.6,593142,6.5,0,0.0,0,0.0,95,5.9
"42101","1","33991","77","0","2023","4","","Philadelphia County, Pennsylvania","Federal Government","NAICS 33991 Jewelry and silverware manufacturing","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,441,441,444,11942336,0,0,2078,"",22.25,116.39,116.19,116.69,105.85,0.00,0.00,0.91,"",0,0.0,4,0.9,-18,-3.9,6,1.4,572572,5.0,0,0.0,0,0.0,111,5.6
"42101","1","339910","78","0","2023","1","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339910 Jewelry and silverware manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,432,432,433,9567816,0,0,1702,"",18.96,115.91,115.52,115.98,110.93,0.00,0.00,0.96,"",0,0.0,-6,-1.4,-4,-0.9,-3,-0.7,726851,8.2,0,0.0,0,0.0,145,9.3
"42101","1","339910","78","0","2023","2","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339910 Jewelry and silverware manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,439,440,435,11060626,0,0,1943,"",18.18,116.59,116.43,117.72,106.84,0.00,0.00,0.91,"",0,0.0,1,0.2,6,1.4,3,0.7,543697,5.2,0,0.0,0,0.0,82,4.4
"42101","1","339910","78","0","2023","3","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339910 Jewelry and silverware manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,435,435,441,9706725,0,0,1709,"",18.38,116.09,117.30,116.69,105.11,0.00,0.00,0.90,"",0,0.0,-1,-0.2,2,0.5,7,1.6,593142,6.5,0,0.0,0,0.0,95,5.9
"42101","1","339910","78","0","2023","4","","Philadelphia County, Pennsylvania","Federal Government","NAICS 339910 Jewelry and silverware manufacturing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,441,441,444,11942336,0,0,2078,"",22.25,116.39,116.19,116.69,105.85,0.00,0.00,0.91,"",0,0.0,4,0.9,-18,-3.9,6,1.4,572572,5.0,0,0.0,0,0.0,111,5.6
